# wavenumber (cm^-1)	 Absorbance
3909.9983346462,0.0087062214
3909.7572743297,0.0086887116
3909.5162140131,0.0086821094
3909.2751536965,0.0087073045
3909.0340933800,0.0087374924
3908.7930330634,0.0087271649
3908.5519727468,0.0087076742
3908.3109124303,0.0087030781
3908.0698521137,0.0086829280
3907.8287917972,0.0086635184
3907.5877314806,0.0086525595
3907.3466711640,0.0086203702
3907.1056108475,0.0086040525
3906.8645505309,0.0086268131
3906.6234902143,0.0086498661
3906.3824298978,0.0086929640
3906.1413695812,0.0087489812
3905.9003092647,0.0087434612
3905.6592489481,0.0086914580
3905.4181886315,0.0086474633
3905.1771283150,0.0086292690
3904.9360679984,0.0086539593
3904.6950076818,0.0087071192
3904.4539473653,0.0087463399
3904.2128870487,0.0087365676
3903.9718267322,0.0086857537
3903.7307664156,0.0086606927
3903.4897060990,0.0086823208
3903.2486457825,0.0086842487
3903.0075854659,0.0086597418
3902.7665251493,0.0086674532
3902.5254648328,0.0087093906
3902.2844045162,0.0087625841
3902.0433441997,0.0087874932
3901.8022838831,0.0087328702
3901.5612235665,0.0086375866
3901.3201632500,0.0086354744
3901.0791029334,0.0087700598
3900.8380426168,0.0088705765
3900.5969823003,0.0088119274
3900.3559219837,0.0086941523
3900.1148616672,0.0086451657
3899.8738013506,0.0086818980
3899.6327410340,0.0087394994
3899.3916807175,0.0087843761
3899.1506204009,0.0088139353
3898.9095600843,0.0087900022
3898.6684997678,0.0087190829
3898.4274394512,0.0086539062
3898.1863791347,0.0086217960
3897.9453188181,0.0086224834
3897.7042585015,0.0086565735
3897.4631981850,0.0087092053
3897.2221378684,0.0087130349
3896.9810775518,0.0086618019
3896.7400172353,0.0086466176
3896.4989569187,0.0086762998
3896.2578966022,0.0086994870
3896.0168362856,0.0086955521
3895.7757759690,0.0086387489
3895.5347156525,0.0086036567
3895.2936553359,0.0086672157
3895.0525950193,0.0087213023
3894.8115347028,0.0086921183
3894.5704743862,0.0086494694
3894.3294140697,0.0086788610
3894.0883537531,0.0087795155
3893.8472934365,0.0088211736
3893.6062331200,0.0087473970
3893.3651728034,0.0086604282
3893.1241124868,0.0086298240
3892.8830521703,0.0086520836
3892.6419918537,0.0086858859
3892.4009315372,0.0086778048
3892.1598712206,0.0086360285
3891.9188109040,0.0086067719
3891.6777505875,0.0086309323
3891.4366902709,0.0087261088
3891.1956299543,0.0088356500
3890.9545696378,0.0088763628
3890.7135093212,0.0088477498
3890.4724490047,0.0087949159
3890.2313886881,0.0087175779
3889.9903283715,0.0086585805
3889.7492680550,0.0086803138
3889.5082077384,0.0086852256
3889.2671474218,0.0086321738
3889.0260871053,0.0086499713
3888.7850267887,0.0087083867
3888.5439664721,0.0087016262
3888.3029061556,0.0087040029
3888.0618458390,0.0087495102
3887.8207855225,0.0087191099
3887.5797252059,0.0085881837
3887.3386648893,0.0085095372
3887.0976045728,0.0085980855
3886.8565442562,0.0087907156
3886.6154839396,0.0089510065
3886.3744236231,0.0089413617
3886.1333633065,0.0087440163
3885.8923029900,0.0085841976
3885.6512426734,0.0086070094
3885.4101823568,0.0086859129
3885.1691220403,0.0087289875
3884.9280617237,0.0087541323
3884.6870014071,0.0087840855
3884.4459410906,0.0088285180
3884.2048807740,0.0088250572
3883.9638204575,0.0087453099
3883.7227601409,0.0086623039
3883.4816998243,0.0085900323
3883.2406395078,0.0085360939
3882.9995791912,0.0085599078
3882.7585188746,0.0086122379
3882.5174585581,0.0086097820
3882.2763982415,0.0085747717
3882.0353379250,0.0085643427
3881.7942776084,0.0086022839
3881.5532172918,0.0086626736
3881.3121569753,0.0087137744
3881.0710966587,0.0087261880
3880.8300363421,0.0086511597
3880.5889760256,0.0085400017
3880.3479157090,0.0085086925
3880.1068553925,0.0085417172
3879.8657950759,0.0085760122
3879.6247347593,0.0086396467
3879.3836744428,0.0087437257
3879.1426141262,0.0087957345
3878.9015538096,0.0087418500
3878.6604934931,0.0086892666
3878.4194331765,0.0087036332
3878.1783728600,0.0086835092
3877.9373125434,0.0086211627
3877.6962522268,0.0086407289
3877.4551919103,0.0087252632
3877.2141315937,0.0087717501
3876.9730712771,0.0087809954
3876.7320109606,0.0087539470
3876.4909506440,0.0086756134
3876.2498903275,0.0086153010
3876.0088300109,0.0086190505
3875.7677696943,0.0086618550
3875.5267093778,0.0087183705
3875.2856490612,0.0087604709
3875.0445887446,0.0087750256
3874.8035284281,0.0087737571
3874.5624681115,0.0087453630
